Nome,Preço,Categoria,Data
Café Em Cápsula Nescafé Espresso India C/ 10 Unid. 44g,"R$ 25,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Constantino Em Grãos 500g,"R$ 64,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
"Cápsulas Nespresso Starbucks Pike Place Roast C/ 10 Cápsulas 5,3g 53g",,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas De Alumínio Pilão Espresso 7 C/10 Unid. 52g,"R$ 24,09","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Solúvel Nescafé Matinal Vidro 100g,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsulas 3 Coracões Espresso Colômbia C/ 10 Unid. 56g,"R$ 21,15","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Lor Equilibrado Torrado E Moído 250g,"R$ 29,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Pilão Tradicional Zip 500g,"R$ 37,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Pilão Caféteria Coado Torrado E Moído À Vácuo 500g,"R$ 37,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Três Corações Espresso Atento C/10 Unid. 80g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Pilão Solúvel Vidro 100g,"R$ 24,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Extra Forte Melitta Pouch 500g,"R$ 38,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café 3 Corações Solúvel Liofilizado Vidro 100g,"R$ 28,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Melitta Descafeinado À Vácuo 250g,"R$ 35,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino 3 Corações Lovers Caramelo Salgado Pote 200g,"R$ 20,75","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Três Corações Cappuccino Doce De Leite Havanna C/10 Unid. 110g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Melitta Tradicional Pouch 250g,"R$ 20,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Bebida Em Cápsulas Dolce Gusto Galak - 180gr C/10 Unid.,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Dolce Gusto Nescau C/10 Unid. 170g,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Três Corações Supremo Macchiato Baileys C/10 110g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Moraes Em Grãos Espresso 1kg,"R$ 91,00","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsula De Café Espresso Pleno 3 Corações 10 Unid. 80g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Três Corações Espresso Descaféinado C/10 Unid. 80g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Café Com Leite C/10 Unid. 90g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Pilão Extra Forte À Vácuo 500g,"R$ 37,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Solúvel Nescafé Gold Espresso Suave Sachê 40g,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café 3 Corações Solúvel Liofilizado Sachê 40g,"R$ 11,79","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas De Alumínio Pilão Espresso 12 C/20 Unid. 104g,"R$ 44,59","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café L'Or Espresso Intenso/Aveludado Solúvel Em Pó Vidro 100g,"R$ 39,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Bebida Em Cápsulas Dolce Gusto Kitkat Chocolate E Wafer C/ 10 Unid. 170g,"R$ 27,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino Nescafé Tradicional Lata 180g,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Caboclo Extra Forte Almofada 500g,"R$ 33,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Cassiano Almofada 250g,"R$ 19,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Três Cappuccino Avelã C/ 10 Cápsulas 11g 110g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas De Alumínio L'Or Espresso Onyx C/ 10 Unid. 52g,"R$ 27,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Constantino Torrado E Moído 500g,"R$ 64,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Caboclo Extra Forte À Vácuo 500g,"R$ 33,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsulas Dolce Gusto Pingado C/10 140g,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Pilão Cafeteria Em Grão Torrado 500g,"R$ 59,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino 3 Corações Chocolate Pote 200g,"R$ 20,75","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Pilão Descaféínado À Vácuo 250g,"R$ 33,79","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsula Nescafé Espresso Mexico C/ 10 Unid. 44g,"R$ 25,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsula Nescafé Lungo Andes C/ 10 Unid. 44g,"R$ 25,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsulas Dolce Gusto Nescafé South Asia C/ 10 Unid. 140g,"R$ 25,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino Melitta De Chocolate Lata 200g,"R$ 17,89","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Bebida Em Cápsulas Dolce Gusto Cappuccino Doce De Leite - 10 Unidades 170g,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsula Nescafé Lungo Brazil C/ 10 Unid. 44g,"R$ 25,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café C/ Leite Nescafé Lata 300g,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Chá Em Cápsulas Três Maçã Verde C/ Cranberry C/ 10 Unid. 25g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Chá Em Cápsulas Três Erva Doce C/ 10 Unid. 25g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café 3 Corações Solúvel Descafeinado Sachê 40g,"R$ 14,59","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Starbucks Pike Place Roast Torrado E Moído Pouch 250g,"R$ 42,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Pó Rituais Chocolate 3 Corações 250g,"R$ 49,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Orfeu Bourbon Amarelo Torrado E Moído - 250g,"R$ 37,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Nescafé Solúvel Intensidade Máxima Vidro 160g,"R$ 36,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cafe Em Capsula Café Do Centro Sul De Minas C/10 50g,"R$ 18,39","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Três Corações Chocolatto C/10 Unid. 110g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino 3 Corações Canela Sachê 20g,"R$ 2,59","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino Nescafé Chocolate Dois Frades Lata 180g,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Solúvel Nescafé Gold Espresso Suave Lata 100g,"R$ 32,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsula Chocolatto Caramello 3 Corações 10 Unid. 105g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Melitta Solúvel Descafeinado Sachê 40g,"R$ 11,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Fort Pouch Pacote 500g,"R$ 30,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino Café Brasileiro Tradicional Pote 200g,"R$ 14,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Torrado E Moído Nescafé Serra Do Alto Parnaíba Lata 250g,"R$ 28,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas De Alumínio L'Or Espresso Ristretto C/ 10 Unid. 52g,"R$ 27,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Bebida Em Cápsulas Dolce Gusto Cappuccino Brigadeiro C/ 10 Unid. 180g,"R$ 27,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Lor Intenso Torrado E Moído 250g,"R$ 29,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Nespresso Starbucks House Blend Lungo C/ 10 Unid. 57g,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsulas Dolce Gusto Espresso Serras Do Alto Paranaíba C/ 10 Unid. 60g,"R$ 27,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Chococino Em Cápsula Nescafé Dolce Gusto Alpino Caixa 178g 10 Unidades,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino Lor Pemium Caramelo Sachê 20g,"R$ 3,29","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsulas Três Espresso Rituais Exótico C/ 10 Unid. 80g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino 3 Corações Avelã Pote 200g,"R$ 20,75","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Moraes Tradicional Almofada - 250g,"R$ 19,79","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Solúvel Nescafé Gold Espresso Equilibrado Sachê 40g,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino 3 Corações Classic Sachê 20g,"R$ 2,59","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Com Leite Café Brasileiro Lata 300g,"R$ 18,49","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino Melitta Light Lata 140g,"R$ 24,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsulas Dolce Gusto Absolut Origin Brasil C/ 10 Unid. 80g,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsulas Dolce Gusto Espresso Cerrado Mineiro C/ 10 Unid. 60g,"R$ 27,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Com Leite Solúvel 3 Corações Sache 100g,"R$ 8,39","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsula De Café Espresso Colômbia 3 Corações 10 Unid. 80g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsula De Café Filtrado Gourmet 3 Corações 10 Unid. 75g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino Lor Pemium Baunilha Sachê 20g,"R$ 3,29","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino Lor Pemium Chocolate Sachê 20g,"R$ 3,29","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Spress Suave C/ 10 Unid. 50g,"R$ 15,85","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsulas Dolce Gusto Doppio Espresso Caixa 80g C/10 Unid.,,"São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café C/ Leite Melitta Solúvel Lata 200g,"R$ 15,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsula Orfeu Bourbon Amarelo Para Máquina Doce Gusto 90gr - 10 Unidades,"R$ 28,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsulas Starbucks Single Origin Colombia C/10 55g,"R$ 26,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Lor Gourmet Mogiana Torrado E Moído 250g,"R$ 38,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Nescafé Solúvel Gelado Vidro 100g,"R$ 38,89","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsula De Café Espresso Rituais Cerrado Mineiro 3 Corações 10 Unid. 80g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Melitta Em Grãos Espresso Pouch 500g,"R$ 89,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Orfeu Intenso Torrado E Moído 250g,"R$ 37,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas De Alumínio Lor Espresso India Karnataka Origins Collection C/ 10 Unid. 52g,"R$ 27,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Bebida Em Cápsulas Starbucks Cappuccino Dolce Gusto C/ 10 Cápsulas De 100g,"R$ 26,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Café Do Centro Cerrado Mineiro C/ 10 Unid. 50g,"R$ 18,39","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Café Do Centro Mogiana C/ 10 Unid. 50g,"R$ 18,39","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Pó Rituais Frutas Vermelhas 3 Corações 250g,"R$ 49,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café 3 Corações Em Grãos Rituais Exótico 250g,"R$ 49,69","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Orfeu Intenso Drip Coffee C/ 10 Unid. 100g,"R$ 39,49","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsula Orfeu Intenso C/ 10 Unid. De 50g,"R$ 28,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsula Orfeu Intenso Para Máquina Dolce Gusto 90g - 10 Unidades,"R$ 28,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino 3 Corações Baunilha Pote 200g,"R$ 20,75","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
"Bebida Em Cápsulas Dolce Gusto Starbucks Latte Macchiato Com 10 Cápsulas 107,5g","R$ 26,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Lor Gourmet Sul De Minas Torrado E Moído 250g,"R$ 38,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino 3 Corações Classic C/ 10 Unid. Sachê 200g,"R$ 22,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsula Constantino C/ 10 Unid. 50g,"R$ 25,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino 3 Corações Classic Refil 100g,"R$ 12,79","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café 3 Corações Em Grãos Gourmet Pacote 1kg,"R$ 135,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino 3 Corações Descafeinado Pote 200g,"R$ 23,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Melitta Regiões Brasileiras Terras Capixabas Pouch 250g,"R$ 32,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Melitta Regiões Brasileiras Sul De Minas Pouch 250g,"R$ 32,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café 3 Corações Gourmet À Vácuo 250g,"R$ 30,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café 3 Corações Premium Forza Intensidade Máxima Torrado E Moído Pouch 250g,"R$ 29,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas De Alumínio Pilão Espresso 10 C/10 Unid. 52g,"R$ 24,09","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Pilão Extra Forte Zip 500g,"R$ 37,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Astro Café Ristretto C/ 10 Unid. 50g,"R$ 23,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Starbucks Colômbia Torrado E Moído Pouch 250g,"R$ 42,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
"Café Em Cápsulas Starbucks House Blend Americano Dolce Gusto Caixa 85g C/ 10 Unid. De 8,5g","R$ 26,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
"Café Em Caps Nescafé Espresso, Intenso E Doppio C/ 10 Unid. Grátis 1xícara","R$ 69,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsulas 3 Coracões Espresso Peru C/ 10 Unid. 56g,"R$ 21,15","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Caps Três Corações Descafeinado Decaf C/ 10 Unid. 50g,"R$ 21,15","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Orfeu Clássico Drip Coffee Com 10 Unidades - 100g,"R$ 39,49","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsula De Café Espresso Star Wars Mestre Yoda 3 Corações 10 Unid. 80g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Lor Cerrado Gourmet Último Torrado E Moído 250g,"R$ 29,99","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Chococino Em Cápsula Nescafé Dolce Gusto Alpino Caixa 180g 10 Unid.,"R$ 27,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Lor Espresso Último C/ 10 Unid. 52g,"R$ 27,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Lor Cerrado Gourmet Mineiro Torrado E Moído 250g,"R$ 38,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Capsula De Café Espresso Ameno 3 Corações 10 Unid. 80g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino 3 Corações Classic Light 10 Sachê 140g,"R$ 22,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Melitta Regiões Brasileiras Mogiana Pouch 250g,"R$ 32,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Pilão Cafeteria Coado Torrado E Moído Vácuo 500g,"R$ 33,89","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Pilão 252 Graus À Vácuo 500g,"R$ 37,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas Astro Café Bourbon C/ 10 Unid. 50g,"R$ 23,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsula De Café Espresso Rituais Orgânico 3 Corações 10 Unid. 80g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Pilão Tradicional Fresh Pack 500g,"R$ 37,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Em Cápsulas 3 Coracões Espresso Máximo C/ 10 Unid. 56g,"R$ 21,15","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsula De Café Espresso Vibrante 3 Corações 10 Unid. 80g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café 3 Coraçõoes Em Grãos Gourmet Pacote 500g,"R$ 76,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Constantino Torrado E Moído 250g,"R$ 33,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cappuccino Iguaçu Chocolate Pote 200g,"R$ 14,49","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Café Orfeu Em Grãos Clássico 250g,"R$ 37,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
Cápsulas 3 Coracoes Espresso Regioes Do Mundo Especial Chapada Diamantina C/ 10 Unid. 80g,"R$ 21,90","São Vicente
Mercearia
Cafés, Chás E Achocolatados
Cafés",2025/05/20 10:50
